,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA1,PCA2,PCA3,FICA1,FICA2,FICA3,TSVD1,TSVD2,TSVD3,GRP1,GRP2,GRP3,SRP1,SRP2,SRP3
3559,1,0,0,0,-0.21871512695797649,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.80063089573174,0,2,-0.22748495739124877,2.226393289987933,-0.18982682012188576,0.006037307031335565,-0.004345052808333995,0.019257410383739463,3.5213270896123277,2.0142668433483957,-3.025443008906562,0.47906274432602747,3.29488413265904,-1.4507463049112164,6.223804237946059,-0.9655728596645183,-5.247181062642508
3560,1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,0,3,-0.6933579589882389,-0.8852285035892561,0,0,-3.4259965569985806,0.21630524689639155,0.3698597174041391,-0.007769157037457533,0.01401134505426989,0.008288725942246628,-0.21194272196290648,4.610271293611111,-0.23284734591929332,-0.13608270005113404,3.931081823978254,0.9081264647361383,4.363218246795274,0.142474667271321,-6.379830536731976
3561,1,0,0,0,-0.2594354906780068,1,2,1,0,0,0,2,0,0,0,1,2,0.5230774451333633,-0.08587824646374817,1,2,-0.6039791639540442,-0.7108988544442534,0.9546642887259491,-0.012414247874786014,0.0015100435262821068,-0.003775270201995434,2.8492857079948704,1.9360430379843099,1.0114553811247187,-2.269132319357154,-2.6004765921154935,1.720833318526124,-5.958692493185922,1.3972008777921086,5.7081917966875295
3562,1,1,0,0,-1.1145631287986442,1,2,1,0,2,0,0,0,2,0,1,2,0.8321716871642622,-0.7862369394887596,1,0,-2.0090768720304397,-1.976663408606095,-0.050318890791601435,-0.005691879454275281,0.014819451630770432,-0.013564083342138405,1.811032426703136,3.716659420551989,2.961377856022617,-4.1682713404403575,-6.127940971552499,0.01754820940353769,-12.559516254515472,6.993233363571144,13.803137243410157
3563,1,1,0,0,-0.0965540357978854,1,2,1,2,0,0,0,0,2,0,1,1,0.8554368451665879,0.1380007570026065,0,2,0.1725522593046263,-1.2309266381186637,1.0028567342153298,-0.012978687122849697,-0.0008317185379330125,-0.00952195555110266,3.3563313713284115,0.8822759092600827,1.6922561586613292,-2.6917435460406614,-7.973902377069056,-1.866481066944675,-14.109239175874077,6.358743174157792,13.600517424143096
3564,1,0,0,0,1.2472179669631158,1,2,1,0,2,0,0,0,2,1,0,1,0.8537750481664219,1.5639958729578631,0,4,2.7672650335741933,-0.8150439996749662,1.1809048047000121,-0.010928671513308823,-0.014553136506545519,-0.01020698837588823,5.646217502873866,-1.9844099691005055,1.0094016293997377,-3.8424581349754265,-2.42015338114754,-1.4154655997808407,-5.86660646229833,8.426787678662617,7.277831886786844
3565,1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.46569176996547995,-0.9857433544700681,1,0,-3.0442643035222785,-0.15491509447697613,0.8002666621708052,-0.012664534863126506,0.011805254459127267,0.0050184130460395335,0.19978809761933802,4.203615067233092,0.2491135460863652,-0.11833740320207488,-0.9986301270297051,1.0559118432485184,-2.9706468396044396,-0.2201697439377635,4.905154443287085
3566,0,0,0,1,0.8400143297628127,1,2,0,0,2,2,2,2,2,1,1,2,0.6593447991469852,0.9565576735320912,0,3,2.5441903574819658,-0.8554768956562896,-1.2649489331471317,0.015143005090902342,-0.00519011313210936,-0.01345465956764478,6.569553738276724,-0.5113659836378657,1.422506216875785,-4.220583008717426,-1.2513574210526133,-2.058817065404829,-1.5201817057797045,5.618983842017945,6.788162176344235
3567,0,0,1,1,-0.748079855318371,1,0,1,0,2,0,2,0,2,0,1,1,0.827186296163764,-0.4746254481242396,1,1,-0.8910065688715428,-0.5163058619262345,0.013815727093431217,-0.0022322327874803546,0.005471130462829879,-0.002870407770181339,2.4909654741671345,2.219637691610261,0.8018132099350851,-4.417693244590267,-2.56515693552028,2.1893782825916857,-2.868749074840399,3.694164490677571,8.853184033900874
3568,0,0,0,0,-0.4630373092781586,1,0,1,0,2,0,2,2,2,0,1,0,1.1429277261953277,-0.14433713623585231,0,1,-0.12679914921436597,-1.164772801561253,-0.2826614974096176,0.0006698813182204796,0.004694698179213651,-0.010162966741988523,2.8166116094524445,1.0411222362400359,1.671265707865778,-5.117762768110457,-1.6937998585158178,-0.28881751344441564,-3.9350832592195295,3.6735628319540052,8.083258369629215
3569,1,0,0,0,-0.6259187641582801,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678115,-0.8710111603063124,0,1,-1.6660139179070013,1.8294619231886926,-1.4696449687918036,0.017345480128532292,0.007685162637144722,0.016620135145916506,2.869778675061289,4.283132455911811,-2.2203939199758245,-0.5741687380511881,5.8779683339525555,-0.26466346062474566,9.269261055140804,-0.07161078439473845,-8.800361636772186
3570,1,0,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,-0.8798638849281454,0,1,-1.329901877672329,2.2427119689568866,-1.5701276999087574,0.019633160363760522,0.005348552220102928,0.019451667858488685,3.3766682331707205,4.128340726476314,-2.780969659963946,-0.2683581643293066,4.5911973518344125,-0.36372374001061175,9.437128993142206,0.8326483178256188,-6.997688511128137
3571,0,0,0,0,0.10704778280226633,1,0,0,0,0,2,0,0,2,0,1,2,-0.08846385092776997,-0.08265505994308094,0,2,-0.4468690172561834,-0.35950130779454925,-0.14336303565612124,0.00031258629229855256,0.003522102282119468,-0.002505180955600276,2.733536675382772,1.610925849172831,0.5629581607188836,-0.8054118887667273,0.8976839253651133,-0.5811774228758994,0.7530681780066426,1.2626457941180882,0.024042289560286312
3572,0,1,0,0,-0.015113308357824713,1,0,1,0,0,0,0,0,2,0,1,2,0.4898415051300408,0.16853272246892828,0,2,-0.664079051565686,-0.7631723133342009,0.24034709121687356,-0.004871389352628338,0.004330771802978216,-0.0050797821418353106,2.4261752316966536,1.7047415657196898,1.0966564729528745,-2.595381667017335,-1.4907747859331,-1.0232615175370838,-3.1059505608862317,4.954312969363584,4.130517733580805
3573,0,0,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,0,1,0,-1.5026530980691408,-0.7680458046049928,0,2,-0.35011912819258223,1.5086116441683899,0.5888284640665197,-0.00391351951039483,-0.004455372971718249,0.014356963465292315,2.9734734536097798,1.6476506866583445,-2.1331741127580006,-0.12838751299780649,-0.9515749614838875,0.03424739636010939,2.1285680471332302,-0.06864564848742427,1.998827559980002
3574,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4760643460664828,-0.9991659394328471,0,0,-2.8098232041726683,1.1062422238173044,-1.5659261845790893,0.01559655589392025,0.01525582336242377,0.012263307582037433,1.7064845391227668,5.3880282522658085,-1.1723304573296964,-1.2956047250652691,3.8410980014959004,-0.09949937764332116,6.850184188720356,-1.3586528880165323,-4.569120713229148
3575,1,0,0,0,1.0843365120829946,0,1,0,0,0,0,2,2,2,0,1,2,-0.4341176269623235,0.3190069644200845,0,3,1.0680304439639061,-0.2389608347412799,-0.40852869433961014,0.005261977700050849,-0.002916919297163719,-0.004451236829944614,4.4679492745280145,0.3336965209260133,0.4207010533277408,-1.7487423567342808,-0.9083256468103569,-0.39122286033716935,-2.9692544553333002,2.536582597693324,2.0359469880345955
3576,0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,1,1,0,-1.3780183230566818,-0.2914778085663182,0,4,2.3855417929427225,1.5166303027408048,1.2278873083710689,-0.007456071561985251,-0.01927388631841528,0.010545784359764419,5.797665255354564,-1.039279523979702,-2.227498838736817,0.39436909010349436,-4.551818559556767,-0.8909648878533192,-2.857521987780079,1.6872905830591771,7.132743746949951
3577,1,0,0,0,0.14776814652229667,1,0,0,0,2,0,2,0,2,1,1,3,0.021214751083194285,0.09497342461369764,1,2,-0.10468061207686859,0.30590108889023837,-0.7559790741740932,0.008628741521037032,0.002197763208355663,0.001790767033374577,3.9111701987712735,2.1269989829653286,-0.2198259719190256,-2.5340795303984773,1.5854909799944785,0.5640902575042975,1.2340560068368225,2.3273115095155448,1.989770763709576
3578,0,0,0,0,0.3106496014024181,1,0,0,2,2,0,0,2,0,0,0,3,0.011243969082197169,0.13365166286170604,0,2,-0.24492992851665846,0.4114779071241754,-0.3842472146552144,0.00463847923667456,0.0013083238026999962,0.0034417349535797344,3.4015862701436457,1.9043643763714417,-0.4424327552132224,-0.6467212557668015,-0.3239205809644729,-0.5298374703413721,0.11820812509721473,1.324793110184642,3.2331704503324357
3579,1,0,1,1,0.3106496014024181,1,2,1,0,0,2,0,0,0,0,1,2,0.5463426031356892,0.4455059970462765,0,2,0.0779986861359112,-0.8780216692215054,0.7609811415645199,-0.009807610572115806,-0.0005389778062433398,-0.006651859303196401,3.4130076741876185,1.157137131516143,1.2393034486976677,-0.9299389046753244,-3.0349985826993446,-0.14644262617166875,-5.406310342233785,4.484269908203931,6.338834276049497
3580,0,0,0,1,-0.9516816739185228,1,0,0,0,0,2,2,2,2,0,1,3,0.2704843011081128,-0.7205369183551562,1,0,-1.8981222141805083,-0.8699764586773471,-2.4464623405744734,0.022446177118410005,0.019360510707434102,-0.00747213782286201,2.409847243900171,4.270158358102706,1.6508537587869723,-2.8481650417628592,0.9720948969150802,0.4526846541156705,1.562222842157593,1.2405380634073109,0.43969679552036867
3581,1,0,1,1,1.2472179669631158,1,0,0,2,2,2,2,2,0,2,0,1,0.3236618051134285,1.0558141570726425,0,4,3.39140499329101,1.6283802232124651,-0.043052785022523896,0.00773053562287269,-0.01995014891843356,0.008050927778584042,6.847293735175126,-1.9081103025376334,-2.292770071979081,0.25203911258162165,-0.897310562274368,-2.4344347665854986,0.9728940560650678,1.3771111579313664,4.429518768844881
3582,0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.5230774451333633,-0.9055610706134659,0,0,-2.7740099868982186,-0.9953196464363709,-0.19816075203290812,-0.003155028708705154,0.016191130064540427,-0.0040087828554730125,0.4472351485750724,3.958025783446835,1.5145845521958445,-1.5010414520772362,-0.9316315493698443,0.3467081889651342,-2.638529200557101,0.4221057099116874,3.4191885375127233
3583,1,0,1,1,0.3106496014024181,0,1,0,0,2,2,2,2,2,1,0,3,-0.14828854293375054,0.07294095784913572,0,2,0.9252048713409563,0.23568733238652362,-2.135285378015012,0.02465582841776959,0.00226371617481518,-0.002450338454175401,5.345387480150069,1.583276665086914,0.03305789563029534,-2.7413426692081453,1.9172885559435924,-0.30542112352845946,2.9857737458177778,4.223293723810304,-0.08761195576268349
3584,1,0,1,0,-0.9924020376385532,1,0,1,2,0,0,0,0,0,0,1,3,0.3402797751150897,-0.7175786512745438,0,0,-2.824152277793481,0.11639995739171079,0.06917567819612,-0.003978141543564409,0.012509591649754702,0.00598469136724303,0.8642632274166953,4.471273186781198,-0.015182569672187642,-0.12843426230535585,-2.130502268493577,0.8605923301137358,-4.161833214749905,0.18823902216381733,4.82011826931817
3585,1,1,1,0,0.06632741908223598,1,0,1,2,0,0,2,2,0,1,0,3,0.8438042661654253,0.3733154496313292,0,2,0.16327423048698467,0.5350479313850923,-0.9536073002125512,0.0115285565470021,0.0010014480859091303,0.0030291511402518044,4.169213747693898,1.8742798193120496,-0.5330230030609044,-1.6014358625375893,-0.9655883035016438,-1.1042388143181572,-1.9823627402535613,2.307821768715427,2.5051916960688416
3586,1,0,0,0,-1.1145631287986442,0,1,0,2,0,2,2,0,0,0,0,3,-0.8229781250011965,-0.9094907089742796,1,0,-2.481551794802757,0.8644676936609451,-0.5533768532110701,0.00459711614752339,0.010989993013126595,0.010978570775960454,1.464747501998141,4.44314661254732,-0.9944416603061198,0.7633109209390742,-0.4748680587870856,0.4282120527374287,-0.844645583283375,-3.9823519637362548,-0.4665008830560895
3587,1,1,0,0,-0.9516816739185228,1,2,1,0,2,0,0,2,2,0,1,1,1.152898508196324,-0.6022062351306554,1,0,-1.2969483473630925,-2.6341995170898667,-0.36102424885427287,-0.0027209116906042534,0.014354903493193263,-0.02086258220141259,2.3130361716525387,2.802083785076909,3.874120263171487,-4.44439402380524,-8.51375093716236,-0.9968763416497669,-16.761388820314956,7.60071964052884,17.547752854368564
3588,1,0,1,0,-0.9516816739185228,1,2,0,0,2,2,0,0,2,0,1,1,0.142525932095321,-0.7194110107349231,0,0,-1.326421197262898,-1.4509281817768362,0.15833970182182458,-0.0061075525558648164,0.009535181686152448,-0.009950260900865619,2.0949776315547144,2.655617095442793,2.130161703995469,-2.622959309111961,-3.862809810735724,-0.24270283422083122,-8.709877002689659,3.696467445184699,9.70705615284081
3589,1,0,1,1,-0.05583367207785506,1,2,0,0,0,0,0,0,2,0,0,0,-0.16823010693574386,-0.20213372740781926,0,2,-0.0671426825130199,-0.9155908795908839,1.8720602623789633,-0.02206214427853955,-0.003501947717021574,-0.00522929590635335,2.372639653728728,0.36496113077339504,1.0758893020516596,-2.31097202902202,-4.177404789484364,0.5796921580114335,-7.045208388267041,5.888186313536,5.542980132537493
3590,0,0,1,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.5917419172484889,0,3,0.8963154811542641,1.976006733684195,0.7527431203455726,-0.003263436876674818,-0.01203585465826484,0.01643128610312852,4.147678001182496,0.3405195511062216,-2.8385879126478386,1.118175829134798,-1.4038466830307097,-0.7855885700397416,0.7523527749852637,-1.9377420004804895,2.6279809434508836
3591,0,0,0,0,-1.2367242199587352,1,0,1,2,2,0,2,0,0,0,1,2,0.7141841001524675,-0.927946763298101,1,0,-2.265866484494454,0.24950087953026476,0.060208902130755616,-0.0029473798451126014,0.009596275275930755,0.006149527305268788,1.4154610559615912,3.903907454698536,-0.21862131787612116,-2.148759096809111,-2.7767469951777084,1.3288197117997005,-3.4923895883699076,-1.5055071798733963,8.995316505256303
3592,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6351950639824246,-0.987995169710534,1,0,-3.4025602016344116,-0.21052415607150685,0.9702952151026555,-0.015050483990921806,0.013039287122086815,0.005391523254130204,-0.4875536968225502,4.237401861528971,0.2756654106321674,0.5413243176445405,-1.708534332580434,0.8617707176430832,-2.6449768550655532,-2.516780714023049,2.887094290740892
3593,1,0,0,0,-0.9924020376385532,1,0,1,0,0,0,0,0,0,0,1,3,0.1774236690988095,-0.7647122349843029,1,0,-3.2776774821872254,-0.48528800859060195,0.1503953313204432,-0.006559374977430022,0.015965749201843023,0.0017115435934637923,0.2190286216687054,4.717711700834866,0.8126783941404256,-0.3544695415248263,-0.49854982055837777,1.403510028764649,-2.72547549871563,0.5010227029351729,2.341276037082567
3594,0,0,0,0,-0.9516816739185228,0,1,0,0,2,0,0,0,2,0,0,2,-0.7980511699987046,-0.849464379181851,0,0,-2.3766971327444972,-0.32843657281219096,0.08760581007541722,-0.0044821077877927225,0.011584584009047494,0.0014145065039207403,0.771464032812378,3.504897037648254,0.5359854870374495,-2.493299412757894,-0.2876658879963393,0.12549425189287733,-0.8384786737833838,2.1332637646727903,2.0773334360656444
3595,0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0,0.180747263099142,-0.9569554419841074,1,0,-2.840472598643045,-0.7613202581379067,1.920859870710453,-0.025688504599371532,0.008737442404798927,0.0009658697774052355,-0.6400901720562887,2.905393083046454,0.8655001293824531,-0.22066440648233746,-5.995811835028169,-0.6760317673652774,-9.339647482272822,-0.02222329005009782,9.94288815065524
3596,0,0,0,0,-1.1960038562387048,1,0,0,2,2,0,0,0,0,0,0,2,-0.31280644595019663,-0.935209971279605,1,0,-2.7133465920410402,0.4442017191139836,0.6977633487131546,-0.010009534087689276,0.008994059975278437,0.00945352991864766,0.512301138898447,3.8867875744707514,-0.5974424278134185,-0.11987910616845014,-2.598463814673646,0.6282974184683032,-2.9816661568173535,-1.4891226779219313,5.942863813723813
3597,1,0,1,0,-0.3001558543980372,1,0,1,0,0,0,2,2,2,0,1,1,1.0282637331838649,0.0243061639790657,0,2,0.14322600272568947,-0.9744506943179143,-0.5327156027186493,0.004066460604818071,0.0037711808237702845,-0.00933280144759297,3.4940209285898205,1.17952642708367,1.4726933002747815,-3.923239630332116,-0.9676792643964446,1.109442404939238,-4.053135108600506,3.6297776225084664,4.150952210748657
3598,1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.613591702980265,-0.9877081736504748,0,0,-3.343704649733484,0.00952516015487534,0.9593341074318221,-0.014434723319689357,0.012209030112346156,0.007163175170575719,-0.48432037637653774,4.136751325017129,-0.04213516207619952,-0.18285196465023767,1.426663763813377,-0.4232464171748389,0.6105729986415502,1.252886957273773,-2.806375320838705
3599,0,0,1,1,0.5142514200025698,1,2,0,2,2,2,2,2,0,0,0,3,0.5496661971360212,0.5553592581890218,0,2,1.2042757919596547,-0.0628928474404228,-1.1530432227040457,0.0138062627064762,-0.0015222474693543184,-0.004175144418471754,5.510071896130119,1.1177649350167818,0.35618513575379707,-2.634310487741167,-1.9543038382177311,-0.4820139743376888,-1.4039080166243103,2.9731425297406555,6.230408794761366
3600,1,1,1,1,0.7585736023227521,1,2,1,0,2,2,0,0,0,0,1,2,0.6460504231456565,0.8224642836243268,1,3,1.2999651332248225,-0.8499699231070262,0.8115079337235795,-0.008807893625885837,-0.00643551753056149,-0.008459529499012155,4.938538448591109,0.21875675936880565,1.2147062824683728,-1.0996858072799072,-6.258651855494276,-0.7688001758966314,-9.833986158641409,6.722774716959746,13.697049069010399
3601,0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,0,0,1,-1.4876969250676455,-0.5280950217753105,0,3,0.5841273172599365,2.0012085711468934,0.21956799072388172,0.002161413335153851,-0.008868923376271032,0.01647235430551005,4.113429987189858,0.9622443480561705,-2.78257057865971,-0.01900309667934945,1.6672021273358315,0.6778677699831538,6.424998560091798,1.3013896060760455,-2.994184421726663
3602,0,0,0,0,0.22920887396235734,1,2,0,2,2,2,0,0,0,0,1,0,0.046141706085686136,0.10557020221589174,0,2,0.7229464296270524,-0.24722015129917455,1.951178702628768,-0.020674814574309346,-0.00923443874975616,-0.0007506661734209413,3.3585641886924953,-0.22133568290840885,0.13620741158485897,0.13153264705581544,-7.060148788110077,-2.2119788377813023,-10.123549505801417,0.1351626608075728,13.97213023065588
3603,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.62854787598176,-0.9723869993673026,1,0,-3.59171962901378,0.024058432636443777,0.35659422953819037,-0.008197059645230704,0.015343284346960445,0.006906928268972799,-0.2627945538188922,4.875469512469348,0.05717945660185137,0.23690680831303132,1.7639951130277287,1.656932333429767,1.1021688473781774,-0.6554023640111668,-3.2895275291560613
3604,1,0,1,1,0.22920887396235734,1,0,2,1,1,1,1,1,1,0,0,2,-1.5009913010689746,-0.6914399331891317,0,2,-0.5693441639614932,1.8435766313333022,-0.5803072754879893,0.009096865592650301,-0.00041683735447834585,0.0160396290592789,3.530317722332109,2.7076068805225466,-2.3946244645406725,-0.36979155955406007,3.543928058087735,0.9686647169125799,7.432362941722392,2.212668937686682,-5.597865739683048
3605,1,0,0,0,0.06632741908223598,1,0,0,0,2,0,0,0,0,0,1,2,-0.4972659129686364,-0.24244563553616602,0,2,-0.9459581074741839,0.39074741871471047,1.209562714453131,-0.013477803681498642,-0.0007527028012034362,0.006620576662712516,2.0923902916170865,1.906800223376362,-0.6189073787371522,0.048134292815944855,1.16758116586548,0.33149682947403697,0.7624023509509276,1.4089579063471749,1.8465197705573595
