,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,YearBuilt,1stFlrSF,YearRemod/Add,GarageYrBlt,FullBath,TotRmsAbvGrd,Fireplaces,MasVnrArea,BsmtFinSF1,LotFrontage,WoodDeckSF,OpenPorchSF,HalfBath,BsmtFullBath,2ndFlrSF,LotArea,BsmtUnfSF,BedroomAbvGr,ScreenPorch,PoolArea,3SsnPorch,BsmtFinSF2,MiscVal,BsmtHalfBath,Order,YrSold,LowQualFinSF,OverallCond,KitchenAbvGr,EnclosedPorch
1686,8,1694,3.0,818.0,1694.0,2007,1694,2007,2007.0,2,7,0,254.0,0.0,93.0,168,228,0,0.0,0,12030,1694.0,3,0,0,0,0.0,0,0.0,1687,2007,0,5,1,0
1687,8,1694,3.0,856.0,1694.0,2006,1694,2007,2006.0,2,7,1,302.0,0.0,91.0,0,112,0,0.0,0,11825,1694.0,3,0,0,0,0.0,0,0.0,1688,2007,0,5,1,0
1688,8,1734,3.0,928.0,1734.0,2007,1734,2007,2007.0,2,7,1,328.0,1004.0,93.0,0,0,0,1.0,0,12085,730.0,3,0,0,0,0.0,0,0.0,1689,2007,0,5,1,0
1689,8,2122,3.0,938.0,2108.0,2007,2122,2007,2007.0,2,7,1,0.0,1518.0,110.0,130,142,1,1.0,0,14333,590.0,2,0,0,0,0.0,0,0.0,1690,2007,0,5,1,0
1690,9,2121,3.0,732.0,2121.0,2006,2121,2007,2007.0,2,8,1,315.0,0.0,107.0,124,98,1,0.0,0,14450,2121.0,3,142,0,0,0.0,0,0.0,1691,2007,0,5,1,0
1691,9,2656,3.0,1040.0,1934.0,2007,1943,2007,2007.0,2,8,1,456.0,1304.0,107.0,268,58,1,1.0,713,13641,630.0,3,0,0,0,0.0,0,0.0,1692,2007,0,5,1,0
1692,8,2550,3.0,670.0,1108.0,2006,1148,2007,2006.0,2,11,1,190.0,0.0,110.0,120,39,1,0.0,1402,13440,1108.0,4,0,0,0,0.0,0,0.0,1693,2007,0,5,1,0
1693,10,2046,3.0,878.0,1994.0,2005,2046,2006,2005.0,2,7,2,400.0,1430.0,105.0,188,65,1,1.0,0,15431,564.0,2,175,0,0,0.0,0,0.0,1694,2007,0,5,1,0
1694,7,2172,3.0,947.0,1063.0,2006,1071,2006,2006.0,2,9,1,350.0,0.0,109.0,192,62,1,0.0,1101,14154,1063.0,3,0,0,0,0.0,0,0.0,1695,2007,0,5,1,0
1695,9,2552,3.0,932.0,2552.0,2007,2552,2007,2007.0,2,8,2,456.0,1812.0,107.0,130,28,0,1.0,0,13891,740.0,3,0,0,0,0.0,0,0.0,1696,2007,0,5,1,0
1696,8,1973,3.0,895.0,1935.0,2006,1973,2006,2006.0,2,9,1,375.0,0.0,110.0,315,45,0,0.0,0,14226,1935.0,3,0,0,0,0.0,0,0.0,1697,2007,0,5,1,0
1697,9,2643,3.0,694.0,2153.0,2006,2069,2006,2006.0,2,9,1,772.0,0.0,105.0,414,84,1,0.0,574,13693,2153.0,3,0,0,0,0.0,0,0.0,1698,2007,0,5,1,0
1698,8,1634,3.0,866.0,1626.0,2006,1634,2006,2006.0,2,7,1,248.0,0.0,98.0,0,44,0,0.0,0,11428,1626.0,3,0,0,0,0.0,0,0.0,1699,2007,0,5,1,0
1699,8,1976,3.0,908.0,1976.0,2006,1976,2007,2006.0,2,7,1,304.0,1350.0,110.0,250,63,0,1.0,0,14977,626.0,2,0,0,0,0.0,0,0.0,1700,2007,0,5,1,0
1700,9,2758,3.0,814.0,1704.0,2005,1722,2006,2005.0,2,9,1,365.0,0.0,118.0,282,55,1,0.0,1036,13654,1704.0,4,0,0,0,0.0,0,0.0,1701,2007,0,5,1,0
1701,10,2290,3.0,1174.0,2320.0,2007,2290,2007,2007.0,2,7,1,970.0,1684.0,59.0,192,30,1,2.0,0,17169,636.0,2,0,0,0,0.0,0,0.0,1702,2007,0,5,1,0
1702,8,2152,2.0,728.0,1582.0,2007,1582,2008,2007.0,2,7,1,0.0,0.0,134.0,0,368,1,0.0,570,16659,1582.0,3,0,0,0,0.0,0,0.0,1703,2007,0,5,1,0
1703,8,2473,3.0,852.0,1143.0,2004,1143,2005,2004.0,2,9,1,344.0,0.0,76.0,192,151,1,0.0,1330,9591,1143.0,4,0,0,0,0.0,0,0.0,1704,2007,0,5,1,0
1704,8,2100,3.0,786.0,918.0,2007,958,2007,2007.0,2,8,2,120.0,778.0,82.0,172,104,1,1.0,1142,9709,140.0,3,0,0,0,0.0,0,0.0,1705,2007,0,5,1,0
1705,8,2161,3.0,789.0,1582.0,2007,1610,2007,2007.0,1,8,1,300.0,1288.0,86.0,178,120,1,1.0,551,10562,294.0,3,0,0,0,0.0,0,0.0,1706,2007,0,5,1,0
1706,9,1802,3.0,843.0,1802.0,2006,1802,2006,2006.0,2,7,1,510.0,0.0,94.0,158,105,1,0.0,0,13615,1802.0,3,0,0,0,0.0,0,0.0,1707,2007,0,5,1,0
1707,8,2956,3.0,916.0,1706.0,2004,1718,2004,2004.0,2,11,1,502.0,0.0,99.0,194,50,1,0.0,1238,13069,1706.0,5,0,0,0,0.0,0,0.0,1708,2007,0,5,1,0
1708,8,2468,3.0,872.0,1136.0,2004,1136,2004,2004.0,2,10,1,388.0,970.0,99.0,184,154,1,1.0,1332,12099,166.0,4,0,0,0,0.0,0,0.0,1709,2007,0,5,1,0
1709,8,2385,3.0,818.0,1317.0,2003,1217,2003,2003.0,2,7,1,280.0,938.0,110.0,192,228,1,1.0,1168,14277,379.0,3,0,0,0,0.0,0,0.0,1710,2007,0,5,1,0
1710,8,2374,3.0,656.0,1181.0,2003,1234,2004,2003.0,2,10,1,340.0,0.0,93.0,104,100,1,0.0,1140,11999,1181.0,4,0,0,0,0.0,0,0.0,1711,2007,0,5,1,0
1711,8,1818,3.0,774.0,895.0,2007,895,2007,2007.0,2,8,1,246.0,669.0,0.0,196,104,1,1.0,923,12568,226.0,3,0,0,0,0.0,0,0.0,1712,2007,0,5,1,0
1712,7,1614,3.0,878.0,1614.0,2005,1614,2006,2005.0,2,7,0,210.0,1178.0,70.0,100,38,0,1.0,0,9926,436.0,3,0,0,0,0.0,0,0.0,1713,2007,0,5,1,0
1713,8,1721,2.0,554.0,1721.0,2005,1721,2005,2005.0,2,7,0,210.0,119.0,71.0,168,27,0,1.0,0,9254,1602.0,3,0,0,0,0.0,0,0.0,1714,2007,0,5,1,0
1714,8,1828,3.0,876.0,1298.0,2006,1298,2007,2006.0,2,7,0,0.0,0.0,92.0,0,40,1,0.0,530,10732,1298.0,3,0,0,0,0.0,0,0.0,1715,2007,0,5,1,0
1715,6,1362,2.0,460.0,1362.0,2005,1362,2006,2005.0,2,6,1,256.0,20.0,61.0,192,28,0,0.0,0,7577,1342.0,2,0,0,0,0.0,0,0.0,1716,2007,0,5,1,0
1716,6,1302,2.0,631.0,1302.0,2005,1302,2006,2005.0,1,5,1,182.0,866.0,34.0,110,50,1,1.0,0,3901,436.0,1,0,0,0,0.0,0,0.0,1717,2007,0,5,1,0
1717,6,1302,2.0,631.0,1302.0,2005,1302,2006,2005.0,1,5,1,182.0,1030.0,34.0,110,50,1,1.0,0,3903,272.0,1,0,0,0,0.0,0,0.0,1718,2007,0,5,1,0
1718,6,1362,2.0,460.0,1362.0,2005,1362,2006,2005.0,2,6,1,256.0,762.0,41.0,192,28,0,1.0,0,6289,600.0,2,0,0,0,0.0,0,0.0,1719,2007,0,5,1,0
1719,8,1554,2.0,627.0,1554.0,2006,1554,2006,2006.0,2,6,1,108.0,24.0,34.0,156,73,0,0.0,0,4590,1530.0,2,0,0,0,0.0,0,0.0,1720,2007,0,5,1,0
1720,8,1554,2.0,627.0,1554.0,2006,1554,2006,2006.0,2,6,1,108.0,24.0,34.0,156,73,0,0.0,0,4590,1530.0,2,0,0,0,0.0,0,0.0,1721,2007,0,5,1,0
1721,8,1370,2.0,484.0,1370.0,2006,1370,2006,2006.0,2,6,1,178.0,24.0,44.0,120,49,0,0.0,0,6442,1346.0,2,0,0,0,0.0,0,0.0,1722,2007,0,5,1,0
1722,9,1577,2.0,564.0,1577.0,2005,1577,2005,2005.0,2,6,1,394.0,848.0,48.0,203,39,0,1.0,0,7841,729.0,2,0,0,0,0.0,0,0.0,1723,2007,0,5,1,0
1723,9,1561,2.0,556.0,1561.0,2005,1561,2005,2005.0,2,6,1,246.0,1153.0,60.0,203,47,0,1.0,0,7313,408.0,2,0,0,0,0.0,0,0.0,1724,2007,0,5,1,0
1724,9,1869,2.0,617.0,1869.0,2007,1869,2007,2007.0,2,6,1,362.0,0.0,68.0,210,54,0,0.0,0,7820,1869.0,2,0,0,0,0.0,0,0.0,1725,2007,0,5,1,0
1725,8,1324,2.0,550.0,1324.0,2006,1324,2006,2006.0,2,6,1,176.0,24.0,48.0,0,38,0,0.0,0,6240,1300.0,2,0,0,0,0.0,0,0.0,1726,2007,0,5,1,0
1726,7,1405,2.0,478.0,1405.0,2003,1405,2003,2003.0,2,6,1,235.0,1000.0,48.0,136,36,0,1.0,0,3242,405.0,2,0,0,0,0.0,0,0.0,1727,2007,0,5,1,0
1727,6,1496,2.0,572.0,768.0,2007,768,2007,2007.0,3,7,0,0.0,0.0,59.0,100,0,0,0.0,728,15810,768.0,3,0,0,0,0.0,0,0.0,1728,2007,0,5,1,0
1728,6,1536,2.0,400.0,768.0,2005,768,2006,2005.0,2,6,1,0.0,0.0,65.0,100,38,1,0.0,768,10237,768.0,3,0,0,0,0.0,0,0.0,1729,2007,0,5,1,0
1729,6,1484,2.0,393.0,783.0,2005,783,2007,2005.0,2,8,1,0.0,0.0,65.0,0,72,1,0.0,701,10237,783.0,3,0,0,0,0.0,0,0.0,1730,2007,0,5,1,0
1730,7,1458,2.0,454.0,608.0,2006,608,2007,2007.0,2,6,0,44.0,0.0,58.0,100,33,0,0.0,850,13204,608.0,3,0,0,0,0.0,0,0.0,1731,2007,0,5,1,0
1731,6,1495,2.0,440.0,738.0,2006,738,2006,2006.0,2,7,1,0.0,0.0,62.0,100,30,1,0.0,757,8857,738.0,3,0,0,0,0.0,0,0.0,1732,2007,0,5,1,0
1732,6,1746,3.0,350.0,698.0,2006,698,2007,2007.0,2,6,1,0.0,0.0,63.0,0,34,1,1.0,1048,9729,698.0,3,0,0,0,0.0,0,0.0,1733,2007,0,5,1,0
1733,6,1326,2.0,388.0,1326.0,2005,1326,2005,2005.0,2,6,0,0.0,918.0,88.0,120,23,0,1.0,0,12216,408.0,3,0,0,0,0.0,2000,0.0,1734,2007,0,5,1,0
1734,7,1456,2.0,400.0,728.0,2007,728,2007,2007.0,2,8,1,0.0,0.0,65.0,100,24,1,0.0,728,9018,728.0,3,0,0,0,0.0,0,0.0,1735,2007,0,5,1,0
1735,7,1302,2.0,436.0,1302.0,2007,1302,2007,2007.0,2,6,0,0.0,0.0,73.0,0,22,0,0.0,0,8993,1302.0,3,0,0,0,0.0,0,0.0,1736,2007,0,5,1,0
1736,7,1340,2.0,396.0,1340.0,2007,1340,2007,2007.0,2,6,0,0.0,24.0,73.0,100,30,0,0.0,0,8899,1316.0,3,0,0,0,0.0,0,0.0,1737,2007,0,5,1,0
1737,6,1412,2.0,432.0,616.0,2006,616,2007,2007.0,2,6,1,0.0,0.0,73.0,0,36,1,0.0,796,8499,616.0,3,0,0,0,0.0,0,0.0,1738,2007,0,5,1,0
1738,6,1504,2.0,440.0,752.0,2007,752,2007,2007.0,2,6,0,22.0,0.0,72.0,100,32,1,0.0,752,8229,752.0,3,0,0,0,0.0,0,0.0,1739,2007,0,5,1,0
1739,7,1456,2.0,400.0,728.0,2007,728,2007,2007.0,2,7,0,16.0,0.0,64.0,100,24,1,0.0,728,7713,728.0,3,0,0,0,0.0,0,0.0,1740,2007,0,5,1,0
1740,7,1258,2.0,462.0,1246.0,2007,1258,2007,2007.0,2,6,0,0.0,0.0,64.0,0,0,0,0.0,0,7697,1246.0,3,0,0,0,0.0,0,0.0,1741,2007,0,6,1,0
1741,7,1258,3.0,648.0,1258.0,2006,1258,2007,2007.0,2,6,1,72.0,0.0,53.0,144,16,0,0.0,0,3922,1258.0,2,0,0,0,0.0,0,0.0,1742,2007,0,5,1,0
1742,7,1402,3.0,648.0,1258.0,2006,1402,2007,2006.0,0,7,1,72.0,0.0,53.0,120,16,2,0.0,0,3922,1258.0,2,0,0,0,0.0,0,2.0,1743,2007,0,5,1,0
1743,8,1589,3.0,630.0,1406.0,2003,1589,2003,2003.0,2,7,1,72.0,1084.0,0.0,143,20,0,1.0,0,3621,322.0,2,0,0,0,0.0,0,0.0,1744,2007,0,5,1,0
1744,7,1266,2.0,388.0,1266.0,2007,1266,2007,2007.0,2,6,1,16.0,0.0,53.0,100,16,0,0.0,0,3710,1266.0,2,0,0,0,0.0,0,0.0,1745,2007,0,5,1,0
1745,7,1530,3.0,630.0,1530.0,2004,1530,2004,2004.0,2,7,1,0.0,1300.0,182.0,144,36,0,1.0,0,14572,230.0,3,0,0,0,0.0,0,0.0,1746,2007,0,5,1,0
1746,7,1119,2.0,437.0,835.0,2004,1119,2005,2004.0,2,5,0,0.0,779.0,65.0,100,24,0,1.0,0,16219,56.0,2,0,0,0,0.0,0,0.0,1747,2007,0,5,1,0
1747,7,1374,2.0,400.0,384.0,2004,744,2004,2004.0,2,8,1,0.0,192.0,87.0,100,0,1,1.0,630,11084,192.0,3,0,0,0,0.0,0,0.0,1748,2007,0,5,1,0
1748,7,1959,2.0,434.0,847.0,2004,847,2005,2004.0,2,8,1,0.0,0.0,59.0,100,48,1,0.0,1112,11796,847.0,4,0,0,0,0.0,0,0.0,1749,2007,0,5,1,0
1749,7,1525,2.0,534.0,1510.0,2006,1525,2006,2006.0,2,6,1,0.0,0.0,59.0,100,18,1,0.0,0,10936,1510.0,3,0,0,0,0.0,0,0.0,1750,2007,0,5,1,0
1750,7,1720,2.0,440.0,840.0,2004,840,2004,2004.0,2,7,1,0.0,0.0,62.0,100,48,1,0.0,880,8244,840.0,3,0,0,0,0.0,0,0.0,1751,2007,0,5,1,0
1751,7,1394,2.0,400.0,384.0,2003,754,2003,2003.0,2,7,1,0.0,0.0,0.0,100,0,1,0.0,640,11950,384.0,3,0,0,0,0.0,0,0.0,1752,2007,0,5,1,0
1752,7,1948,2.0,434.0,847.0,2003,847,2003,2003.0,2,8,1,16.0,0.0,63.0,0,48,1,0.0,1101,7875,847.0,4,0,0,0,0.0,0,0.0,1753,2007,0,5,1,0
1753,6,1690,2.0,463.0,924.0,2000,948,2000,2000.0,2,7,1,0.0,0.0,0.0,100,48,1,0.0,742,8063,924.0,3,0,0,0,0.0,0,0.0,1754,2007,0,5,1,0
1754,7,1995,2.0,435.0,854.0,2002,864,2002,2002.0,2,8,1,0.0,574.0,0.0,264,48,1,0.0,1131,8740,280.0,4,0,0,0,0.0,0,0.0,1755,2007,0,5,1,0
1755,6,1647,2.0,460.0,953.0,1999,953,2000,1999.0,2,7,1,0.0,0.0,62.0,0,40,1,0.0,694,7917,953.0,3,0,0,0,0.0,0,0.0,1756,2007,0,5,1,0
1756,7,1430,2.0,400.0,384.0,2000,774,2000,2000.0,2,8,1,0.0,0.0,76.0,100,0,1,0.0,656,9967,384.0,3,0,0,0,0.0,0,0.0,1757,2007,0,5,1,0
1757,7,1320,2.0,400.0,660.0,2003,660,2003,2003.0,2,6,0,0.0,0.0,0.0,0,48,1,0.0,660,7750,660.0,3,0,0,0,0.0,0,0.0,1758,2007,0,5,1,0
1758,6,1690,2.0,442.0,915.0,2000,940,2000,2000.0,2,7,1,0.0,520.0,58.0,0,50,1,1.0,750,9487,395.0,3,0,0,0,0.0,0,0.0,1759,2007,0,5,1,0
1759,6,1644,2.0,460.0,941.0,1999,961,2000,1999.0,2,7,1,0.0,0.0,59.0,460,42,1,0.0,683,9649,941.0,3,0,0,0,0.0,0,0.0,1760,2007,0,5,1,0
1760,10,4476,3.0,813.0,2396.0,1996,2411,1996,1996.0,3,10,2,0.0,2096.0,160.0,171,78,1,1.0,2065,15623,300.0,4,0,555,0,0.0,0,0.0,1761,2007,0,5,1,0
1761,8,2551,3.0,925.0,1779.0,1997,1779,1998,1998.0,2,8,2,515.0,1181.0,100.0,76,61,1,1.0,772,12191,598.0,4,0,0,0,0.0,0,0.0,1762,2007,0,5,1,0
1762,8,2285,3.0,648.0,969.0,2000,997,2000,2000.0,2,8,1,72.0,0.0,0.0,0,56,1,0.0,1288,11000,969.0,4,0,0,0,0.0,0,0.0,1763,2007,0,5,1,0
1763,10,2633,3.0,804.0,2633.0,2001,2633,2002,2001.0,2,8,2,705.0,1282.0,0.0,314,140,1,1.0,0,11400,1351.0,2,0,0,0,0.0,0,0.0,1764,2007,0,5,1,0
1764,9,3078,3.0,806.0,1408.0,1998,1671,1998,1998.0,2,9,1,422.0,672.0,89.0,108,87,1,1.0,1407,10557,736.0,4,0,0,0,0.0,0,0.0,1765,2007,0,5,1,0
1765,8,2582,3.0,758.0,1389.0,1998,1411,1999,1998.0,2,9,1,0.0,1048.0,74.0,286,60,1,1.0,1171,11002,341.0,4,0,0,0,0.0,0,0.0,1766,2007,0,5,1,0
1766,7,2385,3.0,600.0,1066.0,1998,1108,1998,1998.0,2,8,1,275.0,0.0,83.0,120,38,1,0.0,1277,10790,1066.0,4,0,0,0,0.0,0,0.0,1767,2007,0,5,1,0
1767,10,4316,3.0,832.0,2444.0,1994,2444,1995,1994.0,3,10,2,1170.0,1455.0,104.0,382,50,1,0.0,1872,21535,989.0,4,0,0,0,0.0,0,1.0,1768,2007,0,6,1,0
1768,7,2013,2.0,455.0,1117.0,1996,1127,1997,1997.0,2,8,1,0.0,862.0,92.0,180,130,1,1.0,886,9920,255.0,3,0,0,0,0.0,0,0.0,1769,2007,0,5,1,0
1769,7,2398,3.0,834.0,1379.0,1996,1383,1997,1996.0,2,8,1,594.0,719.0,95.0,239,60,1,1.0,1015,11787,660.0,3,0,0,0,0.0,0,0.0,1770,2007,0,5,1,0
1770,7,2520,3.0,721.0,1203.0,1995,1214,1995,1995.0,2,9,1,290.0,565.0,82.0,224,114,1,0.0,1306,9950,638.0,4,0,0,0,0.0,0,0.0,1771,2007,0,5,1,0
1771,8,2531,3.0,752.0,1318.0,1995,1328,1995,1995.0,2,9,1,513.0,56.0,65.0,222,98,1,0.0,1203,12257,1198.0,4,0,0,0,64.0,0,0.0,1772,2007,0,5,1,0
1772,8,3228,2.0,546.0,3200.0,1992,3228,1993,1992.0,3,10,1,0.0,1231.0,0.0,264,75,0,1.0,0,12692,1969.0,4,0,0,0,0.0,0,0.0,1773,2007,0,5,1,291
1773,8,2202,2.0,517.0,1105.0,1992,1105,1993,1992.0,2,9,1,309.0,335.0,88.0,0,65,1,1.0,1097,11762,770.0,4,144,0,0,0.0,0,0.0,1774,2007,0,5,1,0
1774,8,2538,3.0,933.0,1325.0,1996,1335,1997,1996.0,2,8,1,526.0,1225.0,82.0,198,92,1,0.0,1203,9044,100.0,4,0,0,0,0.0,0,0.0,1775,2007,0,5,1,0
1775,7,1369,2.0,605.0,1369.0,2007,1369,2007,2007.0,2,5,0,0.0,0.0,75.0,0,203,0,0.0,0,9910,1369.0,3,0,0,0,0.0,0,0.0,1776,2007,0,6,1,0
1776,8,1542,3.0,852.0,1542.0,2007,1542,2007,2007.0,2,6,1,164.0,1220.0,91.0,168,110,0,1.0,0,11830,322.0,3,0,0,0,0.0,0,0.0,1777,2007,0,5,1,0
1777,9,1905,3.0,788.0,1905.0,2006,1905,2006,2006.0,2,8,1,302.0,0.0,84.0,0,191,0,0.0,0,11670,1905.0,3,0,0,0,0.0,0,0.0,1778,2007,0,5,1,0
1778,8,1464,3.0,754.0,1485.0,2007,1464,2007,2007.0,2,6,0,84.0,929.0,49.0,168,160,0,1.0,0,15256,556.0,3,0,0,0,0.0,0,0.0,1779,2007,0,5,1,0
1779,8,1534,2.0,484.0,1524.0,2006,1534,2006,2006.0,2,7,1,248.0,28.0,76.0,168,46,0,0.0,0,10612,1496.0,3,0,0,0,0.0,0,0.0,1780,2007,0,5,1,0
1780,10,1966,3.0,1092.0,1966.0,2007,1966,2007,2007.0,2,6,1,754.0,1572.0,98.0,76,52,0,1.0,0,12291,394.0,1,0,0,0,0.0,0,0.0,1781,2007,0,5,1,0
1781,8,1636,3.0,865.0,1623.0,2006,1636,2006,2006.0,2,8,1,208.0,63.0,116.0,0,60,0,1.0,0,13501,1560.0,3,0,0,0,0.0,0,0.0,1782,2007,0,5,1,0
1782,8,1795,3.0,895.0,1795.0,2006,1795,2007,2007.0,2,7,1,428.0,0.0,75.0,0,49,0,0.0,0,9986,1795.0,2,0,0,0,0.0,0,0.0,1783,2007,0,5,1,0
1783,7,1528,2.0,480.0,1528.0,2007,1528,2007,2007.0,3,6,1,0.0,0.0,85.0,0,228,2,0.0,0,9965,1528.0,3,0,0,0,0.0,0,0.0,1784,2007,0,5,1,0
1784,7,1726,3.0,786.0,1726.0,2007,1726,2007,2007.0,2,8,1,205.0,1126.0,79.0,171,138,0,1.0,0,9416,600.0,3,266,0,0,0.0,0,0.0,1785,2007,0,5,1,0
1785,7,1689,3.0,954.0,1689.0,2007,1689,2007,2007.0,2,7,0,0.0,0.0,83.0,0,56,0,0.0,0,9849,1689.0,3,0,0,0,0.0,0,0.0,1786,2007,0,6,1,0
1786,8,1588,3.0,825.0,1588.0,2006,1588,2006,2006.0,2,7,1,410.0,0.0,85.0,144,45,0,0.0,0,10000,1588.0,3,0,0,0,0.0,0,0.0,1787,2007,0,5,1,0
1787,8,1538,2.0,484.0,1538.0,2005,1538,2005,2005.0,2,7,0,148.0,769.0,74.0,146,40,0,1.0,0,8847,769.0,3,0,0,0,0.0,0,0.0,1788,2007,0,5,1,0
1788,8,1496,2.0,474.0,1496.0,2007,1496,2007,2007.0,2,7,0,140.0,0.0,76.0,168,130,0,0.0,0,9158,1496.0,3,0,0,0,0.0,0,0.0,1789,2007,0,5,1,0
1789,7,1506,2.0,672.0,1494.0,2005,1506,2006,2005.0,2,7,1,143.0,778.0,70.0,192,35,0,1.0,0,8251,716.0,3,0,0,0,0.0,0,0.0,1790,2007,0,5,1,0
1790,8,1694,2.0,636.0,1686.0,2004,1694,2005,2004.0,2,7,1,186.0,1369.0,75.0,255,57,0,1.0,0,10084,317.0,3,0,0,0,0.0,0,0.0,1791,2007,0,5,1,0
1791,7,1977,3.0,574.0,982.0,2006,982,2006,2006.0,2,7,0,0.0,0.0,70.0,240,53,1,0.0,995,9605,982.0,3,0,0,0,0.0,0,0.0,1792,2007,0,5,1,0
1792,8,1830,3.0,859.0,1302.0,2006,1302,2006,2006.0,2,7,0,0.0,0.0,75.0,0,40,1,0.0,528,8778,1302.0,3,0,0,0,0.0,0,0.0,1793,2007,0,5,1,0
1793,8,1338,2.0,598.0,1338.0,2007,1338,2007,2007.0,2,6,0,0.0,24.0,72.0,0,141,0,0.0,0,8640,1314.0,3,0,0,0,0.0,0,0.0,1794,2007,0,5,1,0
1794,7,1335,2.0,575.0,1335.0,2006,1335,2007,2007.0,2,6,0,0.0,0.0,75.0,0,210,0,0.0,0,9000,1335.0,3,0,0,0,0.0,0,0.0,1795,2007,0,5,1,0
1795,8,1792,2.0,590.0,896.0,2007,896,2007,2007.0,2,8,0,0.0,350.0,72.0,184,96,1,0.0,896,8640,546.0,3,0,0,0,0.0,0,0.0,1796,2007,0,5,1,0
1796,5,1588,2.0,561.0,725.0,2007,725,2007,2007.0,3,8,0,0.0,0.0,81.0,0,0,0,0.0,863,10411,725.0,3,0,0,0,0.0,0,0.0,1797,2007,0,5,1,0
1797,8,1959,3.0,1025.0,1088.0,2006,1088,2006,2006.0,2,8,1,0.0,0.0,75.0,208,46,1,0.0,871,9000,1088.0,3,0,0,0,0.0,0,0.0,1798,2007,0,5,1,0
1798,8,2610,2.0,550.0,1184.0,2007,1184,2007,2007.0,2,11,1,0.0,64.0,75.0,208,364,1,0.0,1426,9000,1120.0,4,0,0,0,0.0,0,0.0,1799,2007,0,5,1,0
1799,8,1880,3.0,880.0,955.0,2007,955,2007,2007.0,2,8,1,0.0,745.0,112.0,168,127,1,1.0,925,12217,210.0,3,0,0,0,0.0,0,0.0,1800,2007,0,5,1,0
1800,8,1656,3.0,826.0,1656.0,2006,1656,2006,2006.0,2,7,0,0.0,24.0,84.0,0,146,0,0.0,0,11096,1632.0,3,0,0,0,0.0,0,0.0,1801,2007,0,5,1,0
1801,7,1761,2.0,578.0,874.0,2007,874,2007,2007.0,3,7,0,0.0,0.0,84.0,144,105,0,0.0,887,10207,874.0,3,0,0,0,0.0,0,0.0,1802,2007,0,6,1,0
1802,8,1584,2.0,594.0,1574.0,2007,1584,2007,2007.0,2,6,1,0.0,0.0,84.0,0,256,0,0.0,0,10440,1574.0,2,0,0,0,0.0,0,0.0,1803,2007,0,5,1,0
1803,8,1685,3.0,658.0,1685.0,2006,1685,2006,2006.0,2,5,1,298.0,0.0,100.0,112,63,0,0.0,0,11824,1685.0,2,0,0,0,0.0,0,0.0,1804,2007,0,5,1,0
1804,6,2443,3.0,744.0,1158.0,2004,1158,2004,2004.0,2,9,1,353.0,0.0,85.0,193,127,1,0.0,1285,10625,1158.0,4,0,0,0,0.0,0,0.0,1805,2007,0,5,1,0
1805,8,2466,2.0,610.0,1580.0,2004,1580,2005,2004.0,3,8,1,0.0,0.0,102.0,159,214,0,0.0,886,11143,1580.0,4,0,0,0,0.0,0,0.0,1806,2007,0,5,1,0
1806,6,1100,0.0,0.0,1100.0,2006,1100,2007,0.0,1,6,0,0.0,0.0,63.0,0,136,1,0.0,0,7500,1100.0,3,0,0,0,0.0,0,0.0,1807,2007,0,5,1,0
1807,7,1143,0.0,0.0,1143.0,2006,1143,2006,0.0,1,5,0,0.0,0.0,63.0,0,55,1,0.0,0,7500,1143.0,3,0,0,0,0.0,0,0.0,1808,2007,0,5,1,0
1808,5,1094,2.0,576.0,1094.0,2003,1094,2004,2004.0,1,6,0,126.0,729.0,60.0,0,0,0,1.0,0,12450,365.0,3,0,0,0,0.0,0,0.0,1809,2007,0,5,1,0
1809,7,1486,2.0,566.0,1461.0,2006,1486,2006,2006.0,2,7,0,170.0,0.0,65.0,0,32,0,0.0,0,7441,1461.0,3,0,0,0,0.0,0,0.0,1810,2007,0,5,1,0
1810,6,1721,2.0,471.0,928.0,1994,936,1994,1994.0,2,7,0,105.0,814.0,70.0,300,87,1,0.0,785,8462,114.0,3,0,0,0,0.0,0,1.0,1811,2007,0,5,1,0
1811,6,1820,2.0,492.0,864.0,1993,920,1997,1993.0,2,7,0,0.0,480.0,0.0,144,85,1,0.0,900,11613,384.0,3,0,0,0,0.0,0,0.0,1812,2007,0,5,1,0
1812,7,1349,2.0,539.0,1349.0,2000,1349,2001,2000.0,2,6,0,108.0,0.0,65.0,120,55,0,0.0,0,8450,1349.0,3,0,0,0,0.0,0,0.0,1813,2007,0,5,1,0
1813,7,1494,2.0,514.0,1482.0,1998,1494,1998,1998.0,2,5,1,0.0,1443.0,0.0,402,25,0,1.0,0,16196,39.0,3,0,0,0,0.0,0,0.0,1814,2007,0,5,1,0
1814,6,1575,2.0,529.0,1575.0,1992,1575,1992,1992.0,2,5,0,0.0,430.0,50.0,0,0,0,1.0,0,8012,1145.0,2,0,0,0,0.0,0,0.0,1815,2007,0,5,1,52
1815,6,1266,1.0,283.0,630.0,1980,630,1980,1980.0,1,5,2,0.0,0.0,50.0,340,0,1,0.0,636,8012,630.0,2,0,0,0,0.0,0,0.0,1816,2007,0,5,1,0
1816,5,884,2.0,504.0,840.0,1983,884,1983,1983.0,1,5,0,0.0,747.0,0.0,240,0,0,1.0,0,9180,0.0,2,0,0,0,93.0,0,0.0,1817,2007,0,7,1,0
